Game,Competition,Score,opening,closing
south-korea-germany-Q7ok7sK9,world-cup-2018,5.75,1.05,1.07
south-korea-germany-Q7ok7sK9,world-cup-2018,4.5,1.1875,1.2930555555555556
south-korea-germany-Q7ok7sK9,world-cup-2018,6.25,1.02,1.04
south-korea-germany-Q7ok7sK9,world-cup-2018,5.5,1.0724242424242425,1.1115151515151516
south-korea-germany-Q7ok7sK9,world-cup-2018,6,1.02,1.04
south-korea-germany-Q7ok7sK9,world-cup-2018,8.5,1.0,1.0
south-korea-germany-Q7ok7sK9,world-cup-2018,7.5,1.0036363636363637,1.0054545454545456
south-korea-germany-Q7ok7sK9,world-cup-2018,6.75,1.01,1.02
serbia-brazil-8GnWjMZS,world-cup-2018,0.75,1.06,1.03
serbia-brazil-8GnWjMZS,world-cup-2018,2,1.43,1.304
serbia-brazil-8GnWjMZS,world-cup-2018,1.75,1.3525,1.2525
serbia-brazil-8GnWjMZS,world-cup-2018,0.5,1.0403125,1.0284375000000001
serbia-brazil-8GnWjMZS,world-cup-2018,1,1.0625,1.0350000000000001
serbia-brazil-8GnWjMZS,world-cup-2018,1.25,1.16,1.11
serbia-brazil-8GnWjMZS,world-cup-2018,1.5,1.2619444444444445,1.2002777777777778
serbia-brazil-8GnWjMZS,world-cup-2018,2.5,1.8726829268292684,1.6570731707317072
serbia-brazil-8GnWjMZS,world-cup-2018,2.25,1.7128571428571429,1.4942857142857144
serbia-brazil-8GnWjMZS,world-cup-2018,2.75,2.2408333333333332,1.8641666666666667
serbia-brazil-8GnWjMZS,world-cup-2018,4.75,8.4,5.75
serbia-brazil-8GnWjMZS,world-cup-2018,6.5,23.59894736842105,19.82894736842105
serbia-brazil-8GnWjMZS,world-cup-2018,3.5,3.1370270270270266,2.6097297297297297
serbia-brazil-8GnWjMZS,world-cup-2018,3,2.559375,2.14625
serbia-brazil-8GnWjMZS,world-cup-2018,4,5.343333333333333,4.134444444444444
serbia-brazil-8GnWjMZS,world-cup-2018,3.25,2.707,2.4259999999999997
serbia-brazil-8GnWjMZS,world-cup-2018,7.5,45.875,42.333333333333336
serbia-brazil-8GnWjMZS,world-cup-2018,3.75,4.0975,3.2199999999999998
serbia-brazil-8GnWjMZS,world-cup-2018,4.5,5.927142857142857,4.708571428571428
serbia-brazil-8GnWjMZS,world-cup-2018,5.25,12.6,8.1
serbia-brazil-8GnWjMZS,world-cup-2018,4.25,5.0375,4.5975
serbia-brazil-8GnWjMZS,world-cup-2018,5,10.307142857142859,8.709999999999999
serbia-brazil-8GnWjMZS,world-cup-2018,5.75,16.0,10.3
serbia-brazil-8GnWjMZS,world-cup-2018,8.5,150.0,125.0
serbia-brazil-8GnWjMZS,world-cup-2018,5.5,11.530303030303031,9.44030303030303
serbia-brazil-8GnWjMZS,world-cup-2018,6,17.1,15.6
serbia-brazil-8GnWjMZS,world-cup-2018,6.25,13.7,13.7
serbia-brazil-8GnWjMZS,world-cup-2018,0.75,10.75,11.4
serbia-brazil-8GnWjMZS,world-cup-2018,2,2.785,3.657
serbia-brazil-8GnWjMZS,world-cup-2018,1.75,3.2649999999999997,4.1625
serbia-brazil-8GnWjMZS,world-cup-2018,0.5,9.5440625,13.4259375
serbia-brazil-8GnWjMZS,world-cup-2018,1,8.5,12.375
serbia-brazil-8GnWjMZS,world-cup-2018,1.25,4.75,6.05
serbia-brazil-8GnWjMZS,world-cup-2018,1.5,3.4669444444444446,4.4783333333333335
serbia-brazil-8GnWjMZS,world-cup-2018,2.5,1.8882926829268294,2.2487804878048783
serbia-brazil-8GnWjMZS,world-cup-2018,2.25,2.1957142857142857,2.717142857142857
serbia-brazil-8GnWjMZS,world-cup-2018,2.75,1.6658333333333333,2.0275
serbia-brazil-8GnWjMZS,world-cup-2018,4.75,1.09,1.13
serbia-brazil-8GnWjMZS,world-cup-2018,6.5,1.0063157894736843,1.0105263157894737
serbia-brazil-8GnWjMZS,world-cup-2018,3.5,1.3154054054054054,1.4864864864864864
serbia-brazil-8GnWjMZS,world-cup-2018,3,1.524375,1.769375
serbia-brazil-8GnWjMZS,world-cup-2018,4,1.1544444444444444,1.2477777777777779
serbia-brazil-8GnWjMZS,world-cup-2018,3.25,1.4929999999999999,1.6
serbia-brazil-8GnWjMZS,world-cup-2018,7.5,1.0016666666666667,1.0016666666666667
serbia-brazil-8GnWjMZS,world-cup-2018,3.75,1.25,1.375
serbia-brazil-8GnWjMZS,world-cup-2018,4.5,1.106,1.1857142857142857
serbia-brazil-8GnWjMZS,world-cup-2018,5.25,1.05,1.07
serbia-brazil-8GnWjMZS,world-cup-2018,4.25,1.1875,1.2175
serbia-brazil-8GnWjMZS,world-cup-2018,5,1.0457142857142858,1.0771428571428572
serbia-brazil-8GnWjMZS,world-cup-2018,5.75,1.03,1.04
serbia-brazil-8GnWjMZS,world-cup-2018,8.5,1.0,1.0
serbia-brazil-8GnWjMZS,world-cup-2018,5.5,1.028181818181818,1.0603030303030303
serbia-brazil-8GnWjMZS,world-cup-2018,6,1.02,1.02
serbia-brazil-8GnWjMZS,world-cup-2018,6.25,1.02,1.02
switzerland-costa-rica-APYcntrp,world-cup-2018,1,1.1144444444444443,1.12
switzerland-costa-rica-APYcntrp,world-cup-2018,5,16.333333333333332,16.0
switzerland-costa-rica-APYcntrp,world-cup-2018,4.25,8.4,7.55
switzerland-costa-rica-APYcntrp,world-cup-2018,0.5,1.0659375,1.0759375
switzerland-costa-rica-APYcntrp,world-cup-2018,2.25,2.0416666666666665,2.0091666666666668
switzerland-costa-rica-APYcntrp,world-cup-2018,2.5,2.2321951219512193,2.215609756097561
switzerland-costa-rica-APYcntrp,world-cup-2018,1.75,1.5690000000000002,1.53
switzerland-costa-rica-APYcntrp,world-cup-2018,3.5,4.048611111111111,4.0088888888888885
switzerland-costa-rica-APYcntrp,world-cup-2018,4,7.84111111111111,7.676666666666667
switzerland-costa-rica-APYcntrp,world-cup-2018,5.5,17.307777777777776,17.28851851851852
switzerland-costa-rica-APYcntrp,world-cup-2018,6.5,28.048000000000002,32.275
switzerland-costa-rica-APYcntrp,world-cup-2018,1.25,1.2850000000000001,1.2725
switzerland-costa-rica-APYcntrp,world-cup-2018,2,1.763125,1.6837499999999999
switzerland-costa-rica-APYcntrp,world-cup-2018,3,3.493,3.3850000000000002
switzerland-costa-rica-APYcntrp,world-cup-2018,3.25,4.095,3.8275
switzerland-costa-rica-APYcntrp,world-cup-2018,3.75,5.0725,5.45
switzerland-costa-rica-APYcntrp,world-cup-2018,7.5,102.5,95.0
switzerland-costa-rica-APYcntrp,world-cup-2018,0.75,1.09,1.08
switzerland-costa-rica-APYcntrp,world-cup-2018,2.75,2.714,2.668
switzerland-costa-rica-APYcntrp,world-cup-2018,4.75,11.9,9.87
switzerland-costa-rica-APYcntrp,world-cup-2018,1.5,1.3832432432432433,1.3897297297297297
switzerland-costa-rica-APYcntrp,world-cup-2018,4.5,8.008857142857144,8.153142857142857
switzerland-costa-rica-APYcntrp,world-cup-2018,5.25,14.6,13.7
switzerland-costa-rica-APYcntrp,world-cup-2018,8.5,210.0,200.0
switzerland-costa-rica-APYcntrp,world-cup-2018,1,6.416666666666667,6.747777777777777
switzerland-costa-rica-APYcntrp,world-cup-2018,5,1.0133333333333334,1.02
switzerland-costa-rica-APYcntrp,world-cup-2018,4.25,1.09,1.08
switzerland-costa-rica-APYcntrp,world-cup-2018,0.5,7.4090625,7.8834375
switzerland-costa-rica-APYcntrp,world-cup-2018,2.25,1.8083333333333333,1.8783333333333332
switzerland-costa-rica-APYcntrp,world-cup-2018,2.5,1.6204878048780487,1.6756097560975611
switzerland-costa-rica-APYcntrp,world-cup-2018,1.75,2.43,2.59
switzerland-costa-rica-APYcntrp,world-cup-2018,3.5,1.2055555555555555,1.2402777777777778
switzerland-costa-rica-APYcntrp,world-cup-2018,4,1.0822222222222222,1.0966666666666667
switzerland-costa-rica-APYcntrp,world-cup-2018,5.5,1.0096296296296297,1.012962962962963
switzerland-costa-rica-APYcntrp,world-cup-2018,6.5,1.004,1.004
switzerland-costa-rica-APYcntrp,world-cup-2018,1.25,3.705,3.9325
switzerland-costa-rica-APYcntrp,world-cup-2018,2,2.09625,2.2675
switzerland-costa-rica-APYcntrp,world-cup-2018,3,1.3130000000000002,1.3430000000000002
switzerland-costa-rica-APYcntrp,world-cup-2018,3.25,1.2525,1.2825
switzerland-costa-rica-APYcntrp,world-cup-2018,3.75,1.1875,1.1724999999999999
switzerland-costa-rica-APYcntrp,world-cup-2018,7.5,1.0,1.0
switzerland-costa-rica-APYcntrp,world-cup-2018,0.75,8.4,7.1
switzerland-costa-rica-APYcntrp,world-cup-2018,2.75,1.483,1.506
switzerland-costa-rica-APYcntrp,world-cup-2018,4.75,1.05,1.05
switzerland-costa-rica-APYcntrp,world-cup-2018,1.5,2.7916216216216214,2.9748648648648652
switzerland-costa-rica-APYcntrp,world-cup-2018,4.5,1.06,1.0754285714285714
switzerland-costa-rica-APYcntrp,world-cup-2018,5.25,1.01,1.02
switzerland-costa-rica-APYcntrp,world-cup-2018,8.5,1.0,1.0
iceland-croatia-CUjBepLc,world-cup-2018,0.5,1.0615625,1.0540625000000001
iceland-croatia-CUjBepLc,world-cup-2018,0.75,1.11,1.07
iceland-croatia-CUjBepLc,world-cup-2018,1.75,1.5185714285714287,1.4457142857142855
iceland-croatia-CUjBepLc,world-cup-2018,2.5,2.2517073170731705,2.071707317073171
iceland-croatia-CUjBepLc,world-cup-2018,3,3.5755555555555554,3.052222222222222
iceland-croatia-CUjBepLc,world-cup-2018,2,1.72,1.566875
iceland-croatia-CUjBepLc,world-cup-2018,2.75,2.6055555555555556,2.421111111111111
iceland-croatia-CUjBepLc,world-cup-2018,3.25,3.815,3.425
iceland-croatia-CUjBepLc,world-cup-2018,1.5,1.3894285714285715,1.3388571428571427
iceland-croatia-CUjBepLc,world-cup-2018,3.5,4.145833333333333,3.7333333333333334
iceland-croatia-CUjBepLc,world-cup-2018,1,1.1175000000000002,1.08125
iceland-croatia-CUjBepLc,world-cup-2018,1.25,1.2650000000000001,1.2149999999999999
iceland-croatia-CUjBepLc,world-cup-2018,2.25,1.9766666666666666,1.845
iceland-croatia-CUjBepLc,world-cup-2018,3.75,5.2,4.815
iceland-croatia-CUjBepLc,world-cup-2018,4.5,8.228857142857143,7.509428571428571
iceland-croatia-CUjBepLc,world-cup-2018,5.25,17.9,12.1
iceland-croatia-CUjBepLc,world-cup-2018,4.75,12.6,8.7
iceland-croatia-CUjBepLc,world-cup-2018,5,17.3,13.883333333333333
iceland-croatia-CUjBepLc,world-cup-2018,4,7.768888888888889,6.954444444444444
iceland-croatia-CUjBepLc,world-cup-2018,4.25,9.05,6.7
iceland-croatia-CUjBepLc,world-cup-2018,5.5,17.665185185185184,16.06740740740741
iceland-croatia-CUjBepLc,world-cup-2018,7.5,87.0,95.33333333333333
iceland-croatia-CUjBepLc,world-cup-2018,6.5,27.862000000000002,29.8
iceland-croatia-CUjBepLc,world-cup-2018,8.5,210.0,190.0
iceland-croatia-CUjBepLc,world-cup-2018,5.75,14.6,13.7
iceland-croatia-CUjBepLc,world-cup-2018,0.5,7.5734375,9.594375
iceland-croatia-CUjBepLc,world-cup-2018,0.75,7.35,8.1
iceland-croatia-CUjBepLc,world-cup-2018,1.75,2.6042857142857145,2.8085714285714287
iceland-croatia-CUjBepLc,world-cup-2018,2.5,1.6014634146341462,1.7665853658536588
iceland-croatia-CUjBepLc,world-cup-2018,3,1.2977777777777777,1.4044444444444444
iceland-croatia-CUjBepLc,world-cup-2018,2,2.143125,2.51375
iceland-croatia-CUjBepLc,world-cup-2018,2.75,1.5155555555555555,1.598888888888889
iceland-croatia-CUjBepLc,world-cup-2018,3.25,1.2775,1.3375000000000001
iceland-croatia-CUjBepLc,world-cup-2018,1.5,2.7608571428571427,3.236
iceland-croatia-CUjBepLc,world-cup-2018,3.5,1.196388888888889,1.266388888888889
iceland-croatia-CUjBepLc,world-cup-2018,1,6.41875,8.69875
iceland-croatia-CUjBepLc,world-cup-2018,1.25,3.9275,4.665
iceland-croatia-CUjBepLc,world-cup-2018,2.25,1.8675,2.0508333333333333
iceland-croatia-CUjBepLc,world-cup-2018,3.75,1.1775,1.205
iceland-croatia-CUjBepLc,world-cup-2018,4.5,1.0557142857142858,1.0862857142857143
iceland-croatia-CUjBepLc,world-cup-2018,5.25,1.02,1.03
iceland-croatia-CUjBepLc,world-cup-2018,4.75,1.05,1.06
iceland-croatia-CUjBepLc,world-cup-2018,5,1.0133333333333334,1.03
iceland-croatia-CUjBepLc,world-cup-2018,4,1.0844444444444445,1.1122222222222224
iceland-croatia-CUjBepLc,world-cup-2018,4.25,1.08,1.1
iceland-croatia-CUjBepLc,world-cup-2018,5.5,1.0096296296296297,1.017777777777778
iceland-croatia-CUjBepLc,world-cup-2018,7.5,1.0,1.0
iceland-croatia-CUjBepLc,world-cup-2018,6.5,1.003,1.004
iceland-croatia-CUjBepLc,world-cup-2018,8.5,1.0,1.0
iceland-croatia-CUjBepLc,world-cup-2018,5.75,1.01,1.02
nigeria-argentina-Ywh7dQ5i,world-cup-2018,2.75,1.9133333333333333,1.7766666666666666
nigeria-argentina-Ywh7dQ5i,world-cup-2018,5.5,8.906666666666666,8.796363636363635
nigeria-argentina-Ywh7dQ5i,world-cup-2018,1.25,1.11,1.1
nigeria-argentina-Ywh7dQ5i,world-cup-2018,3.5,2.5942105263157895,2.5136842105263155
nigeria-argentina-Ywh7dQ5i,world-cup-2018,1.5,1.1914285714285713,1.1817142857142857
nigeria-argentina-Ywh7dQ5i,world-cup-2018,2.5,1.6690243902439026,1.6056097560975608
nigeria-argentina-Ywh7dQ5i,world-cup-2018,2.25,1.532,1.44
nigeria-argentina-Ywh7dQ5i,world-cup-2018,4.5,4.640555555555555,4.450833333333333
nigeria-argentina-Ywh7dQ5i,world-cup-2018,1.75,1.2675,1.225
nigeria-argentina-Ywh7dQ5i,world-cup-2018,3.75,3.2725,3.0525
nigeria-argentina-Ywh7dQ5i,world-cup-2018,4.25,4.9475,4.3075
nigeria-argentina-Ywh7dQ5i,world-cup-2018,3,2.14875,2.0237499999999997
nigeria-argentina-Ywh7dQ5i,world-cup-2018,4,4.214444444444444,3.8755555555555556
nigeria-argentina-Ywh7dQ5i,world-cup-2018,0.5,1.0255172413793103,1.0175862068965518
nigeria-argentina-Ywh7dQ5i,world-cup-2018,5,8.68,8.287142857142857
nigeria-argentina-Ywh7dQ5i,world-cup-2018,2,1.3233333333333333,1.271111111111111
nigeria-argentina-Ywh7dQ5i,world-cup-2018,3.25,2.48,2.2988888888888885
nigeria-argentina-Ywh7dQ5i,world-cup-2018,5.25,9.8,7.55
nigeria-argentina-Ywh7dQ5i,world-cup-2018,0.75,1.04,1.03
nigeria-argentina-Ywh7dQ5i,world-cup-2018,5.75,12.6,9.87
nigeria-argentina-Ywh7dQ5i,world-cup-2018,1,1.0475,1.0325
nigeria-argentina-Ywh7dQ5i,world-cup-2018,4.75,5.3,5.3
nigeria-argentina-Ywh7dQ5i,world-cup-2018,6.5,19.027368421052632,17.75
nigeria-argentina-Ywh7dQ5i,world-cup-2018,8.5,110.0,95.0
nigeria-argentina-Ywh7dQ5i,world-cup-2018,7.5,38.67857142857143,34.75
nigeria-argentina-Ywh7dQ5i,world-cup-2018,6.25,19.0,12.85
nigeria-argentina-Ywh7dQ5i,world-cup-2018,6,19.0,15.0
nigeria-argentina-Ywh7dQ5i,world-cup-2018,2.75,1.9266666666666665,2.1258333333333335
nigeria-argentina-Ywh7dQ5i,world-cup-2018,5.5,1.0515151515151515,1.0675757575757576
nigeria-argentina-Ywh7dQ5i,world-cup-2018,1.25,6.0,6.7
nigeria-argentina-Ywh7dQ5i,world-cup-2018,3.5,1.4439473684210526,1.520263157894737
nigeria-argentina-Ywh7dQ5i,world-cup-2018,1.5,4.179714285714286,4.792285714285714
nigeria-argentina-Ywh7dQ5i,world-cup-2018,2.5,2.154390243902439,2.3360975609756096
nigeria-argentina-Ywh7dQ5i,world-cup-2018,2.25,2.52,2.886
nigeria-argentina-Ywh7dQ5i,world-cup-2018,4.5,1.163333333333333,1.2022222222222223
nigeria-argentina-Ywh7dQ5i,world-cup-2018,1.75,3.865,4.529999999999999
nigeria-argentina-Ywh7dQ5i,world-cup-2018,3.75,1.355,1.4075
nigeria-argentina-Ywh7dQ5i,world-cup-2018,4.25,1.1875,1.2425
nigeria-argentina-Ywh7dQ5i,world-cup-2018,3,1.72875,1.871875
nigeria-argentina-Ywh7dQ5i,world-cup-2018,4,1.228888888888889,1.2733333333333334
nigeria-argentina-Ywh7dQ5i,world-cup-2018,0.5,11.450000000000001,15.485172413793103
nigeria-argentina-Ywh7dQ5i,world-cup-2018,5,1.0642857142857143,1.0857142857142859
nigeria-argentina-Ywh7dQ5i,world-cup-2018,2,3.413333333333333,3.9322222222222223
nigeria-argentina-Ywh7dQ5i,world-cup-2018,3.25,1.5633333333333335,1.6644444444444444
nigeria-argentina-Ywh7dQ5i,world-cup-2018,5.25,1.07,1.08
nigeria-argentina-Ywh7dQ5i,world-cup-2018,0.75,13.35,11.4
nigeria-argentina-Ywh7dQ5i,world-cup-2018,5.75,1.05,1.05
nigeria-argentina-Ywh7dQ5i,world-cup-2018,1,9.725,12.875
nigeria-argentina-Ywh7dQ5i,world-cup-2018,4.75,1.13,1.14
nigeria-argentina-Ywh7dQ5i,world-cup-2018,6.5,1.0094736842105263,1.016842105263158
nigeria-argentina-Ywh7dQ5i,world-cup-2018,8.5,1.0,1.0
nigeria-argentina-Ywh7dQ5i,world-cup-2018,7.5,1.002857142857143,1.002857142857143
nigeria-argentina-Ywh7dQ5i,world-cup-2018,6.25,1.02,1.02
nigeria-argentina-Ywh7dQ5i,world-cup-2018,6,1.02,1.03
australia-peru-4OTquPzH,world-cup-2018,0.5,1.0571875,1.055625
australia-peru-4OTquPzH,world-cup-2018,0.75,1.09,1.07
australia-peru-4OTquPzH,world-cup-2018,1,1.0987500000000001,1.0875000000000001
australia-peru-4OTquPzH,world-cup-2018,1.25,1.2375,1.225
australia-peru-4OTquPzH,world-cup-2018,1.5,1.3402777777777777,1.3316666666666668
australia-peru-4OTquPzH,world-cup-2018,1.75,1.46,1.444
australia-peru-4OTquPzH,world-cup-2018,2,1.5875000000000001,1.5718750000000001
australia-peru-4OTquPzH,world-cup-2018,2.25,1.8808333333333334,1.8625
australia-peru-4OTquPzH,world-cup-2018,2.5,2.089512195121951,2.052439024390244
australia-peru-4OTquPzH,world-cup-2018,2.75,2.434,2.436
australia-peru-4OTquPzH,world-cup-2018,3,3.009230769230769,2.9823076923076925
australia-peru-4OTquPzH,world-cup-2018,3.25,3.4325,3.4325
australia-peru-4OTquPzH,world-cup-2018,3.5,3.6952777777777777,3.6399999999999997
australia-peru-4OTquPzH,world-cup-2018,3.75,4.557499999999999,4.785
australia-peru-4OTquPzH,world-cup-2018,4,6.768888888888889,6.821111111111112
australia-peru-4OTquPzH,world-cup-2018,4.25,7.85,6.7
australia-peru-4OTquPzH,world-cup-2018,4.5,7.266285714285714,7.3425714285714285
australia-peru-4OTquPzH,world-cup-2018,4.75,10.75,8.7
australia-peru-4OTquPzH,world-cup-2018,5,13.4,14.0
australia-peru-4OTquPzH,world-cup-2018,5.25,17.0,12.1
australia-peru-4OTquPzH,world-cup-2018,5.5,14.197916666666666,14.382083333333334
australia-peru-4OTquPzH,world-cup-2018,6.5,26.196428571428573,26.946428571428573
australia-peru-4OTquPzH,world-cup-2018,7.5,78.66666666666667,78.66666666666667
australia-peru-4OTquPzH,world-cup-2018,5.75,19.0,13.7
australia-peru-4OTquPzH,world-cup-2018,8.5,165.0,152.5
australia-peru-4OTquPzH,world-cup-2018,0.5,7.9121875,9.366875
australia-peru-4OTquPzH,world-cup-2018,0.75,8.4,8.1
australia-peru-4OTquPzH,world-cup-2018,1,7.05625,8.307500000000001
australia-peru-4OTquPzH,world-cup-2018,1.25,4.164999999999999,4.455
australia-peru-4OTquPzH,world-cup-2018,1.5,2.9925,3.2772222222222225
australia-peru-4OTquPzH,world-cup-2018,1.75,2.778,2.886
australia-peru-4OTquPzH,world-cup-2018,2,2.378125,2.5143750000000002
australia-peru-4OTquPzH,world-cup-2018,2.25,1.9574999999999998,2.0275
australia-peru-4OTquPzH,world-cup-2018,2.5,1.6951219512195121,1.7902439024390244
australia-peru-4OTquPzH,world-cup-2018,2.75,1.559,1.599
australia-peru-4OTquPzH,world-cup-2018,3,1.406923076923077,1.4238461538461538
australia-peru-4OTquPzH,world-cup-2018,3.25,1.32,1.3425
australia-peru-4OTquPzH,world-cup-2018,3.5,1.2374999999999998,1.2811111111111113
australia-peru-4OTquPzH,world-cup-2018,3.75,1.2075,1.2075
australia-peru-4OTquPzH,world-cup-2018,4,1.1033333333333335,1.1144444444444446
australia-peru-4OTquPzH,world-cup-2018,4.25,1.1,1.1
australia-peru-4OTquPzH,world-cup-2018,4.5,1.0722857142857143,1.0902857142857143
australia-peru-4OTquPzH,world-cup-2018,4.75,1.06,1.05
australia-peru-4OTquPzH,world-cup-2018,5,1.02,1.0266666666666666
australia-peru-4OTquPzH,world-cup-2018,5.25,1.02,1.03
australia-peru-4OTquPzH,world-cup-2018,5.5,1.0125,1.0191666666666668
australia-peru-4OTquPzH,world-cup-2018,6.5,1.0035714285714286,1.0035714285714286
australia-peru-4OTquPzH,world-cup-2018,7.5,1.0033333333333332,1.0033333333333332
australia-peru-4OTquPzH,world-cup-2018,5.75,1.02,1.02
australia-peru-4OTquPzH,world-cup-2018,8.5,1.0,1.0
denmark-france-QXUut5LA,world-cup-2018,4.5,7.136571428571429,9.762857142857143
denmark-france-QXUut5LA,world-cup-2018,5.5,17.51076923076923,21.009615384615383
denmark-france-QXUut5LA,world-cup-2018,6.5,42.541666666666664,40.375
denmark-france-QXUut5LA,world-cup-2018,4.25,7.35,8.7
denmark-france-QXUut5LA,world-cup-2018,0.75,1.1625,1.1524999999999999
denmark-france-QXUut5LA,world-cup-2018,1.5,1.3466666666666667,1.4807692307692308
denmark-france-QXUut5LA,world-cup-2018,2.25,1.8991666666666667,2.2158333333333333
denmark-france-QXUut5LA,world-cup-2018,3.25,3.195,4.3575
denmark-france-QXUut5LA,world-cup-2018,7.5,128.66666666666666,118.66666666666667
denmark-france-QXUut5LA,world-cup-2018,1,1.087777777777778,1.1788888888888889
denmark-france-QXUut5LA,world-cup-2018,8.5,250.0,250.0
denmark-france-QXUut5LA,world-cup-2018,3.75,4.3,5.75
denmark-france-QXUut5LA,world-cup-2018,4,6.20625,9.13
denmark-france-QXUut5LA,world-cup-2018,4.75,9.8,11.4
denmark-france-QXUut5LA,world-cup-2018,0.5,1.0691176470588235,1.125
denmark-france-QXUut5LA,world-cup-2018,2.5,2.058,2.481
denmark-france-QXUut5LA,world-cup-2018,3,2.8833333333333333,3.8388888888888886
denmark-france-QXUut5LA,world-cup-2018,2,1.66,1.8725
denmark-france-QXUut5LA,world-cup-2018,2.75,2.466,2.9979999999999998
denmark-france-QXUut5LA,world-cup-2018,1.75,1.5945454545454545,1.630909090909091
denmark-france-QXUut5LA,world-cup-2018,1.25,1.2149999999999999,1.3425
denmark-france-QXUut5LA,world-cup-2018,3.5,3.628611111111111,4.566111111111111
denmark-france-QXUut5LA,world-cup-2018,4.5,1.0791428571428572,1.0525714285714287
denmark-france-QXUut5LA,world-cup-2018,5.5,1.0123076923076924,1.0069230769230768
denmark-france-QXUut5LA,world-cup-2018,6.5,1.0050000000000001,1.0050000000000001
denmark-france-QXUut5LA,world-cup-2018,4.25,1.11,1.06
denmark-france-QXUut5LA,world-cup-2018,0.75,6.035,5.8675
denmark-france-QXUut5LA,world-cup-2018,1.5,3.0464102564102564,2.6287179487179486
denmark-france-QXUut5LA,world-cup-2018,2.25,1.96,1.7149999999999999
denmark-france-QXUut5LA,world-cup-2018,3.25,1.365,1.2325
denmark-france-QXUut5LA,world-cup-2018,7.5,1.0,1.0
denmark-france-QXUut5LA,world-cup-2018,1,7.521111111111111,5.127777777777777
denmark-france-QXUut5LA,world-cup-2018,8.5,1.0,1.0
denmark-france-QXUut5LA,world-cup-2018,3.75,1.19,1.12
denmark-france-QXUut5LA,world-cup-2018,4,1.12375,1.0725
denmark-france-QXUut5LA,world-cup-2018,4.75,1.07,1.03
denmark-france-QXUut5LA,world-cup-2018,0.5,7.766764705882353,6.033823529411765
denmark-france-QXUut5LA,world-cup-2018,2.5,1.746,1.5397500000000002
denmark-france-QXUut5LA,world-cup-2018,3,1.4177777777777778,1.2833333333333334
denmark-france-QXUut5LA,world-cup-2018,2,2.311875,2.025
denmark-france-QXUut5LA,world-cup-2018,2.75,1.576,1.408
denmark-france-QXUut5LA,world-cup-2018,1.75,2.477272727272727,2.3654545454545453
denmark-france-QXUut5LA,world-cup-2018,1.25,4.49,3.3925
denmark-france-QXUut5LA,world-cup-2018,3.5,1.2536111111111112,1.1936111111111112
iran-portugal-Sx3FPqyU,world-cup-2018,0.5,1.0478125,1.0521875
iran-portugal-Sx3FPqyU,world-cup-2018,0.75,1.08,1.06
iran-portugal-Sx3FPqyU,world-cup-2018,1,1.07375,1.085
iran-portugal-Sx3FPqyU,world-cup-2018,1.25,1.185,1.2125
iran-portugal-Sx3FPqyU,world-cup-2018,1.5,1.3150000000000002,1.32
iran-portugal-Sx3FPqyU,world-cup-2018,1.75,1.478888888888889,1.4466666666666665
iran-portugal-Sx3FPqyU,world-cup-2018,2,1.58375,1.53
iran-portugal-Sx3FPqyU,world-cup-2018,2.25,1.8291666666666666,1.7966666666666669
iran-portugal-Sx3FPqyU,world-cup-2018,2.5,2.010975609756098,2.0143902439024393
iran-portugal-Sx3FPqyU,world-cup-2018,2.75,2.4354545454545455,2.368181818181818
iran-portugal-Sx3FPqyU,world-cup-2018,3,2.9008333333333334,2.885
iran-portugal-Sx3FPqyU,world-cup-2018,3.25,3.1,3.31
iran-portugal-Sx3FPqyU,world-cup-2018,3.5,3.5694444444444446,3.5416666666666665
iran-portugal-Sx3FPqyU,world-cup-2018,3.75,4.3175,4.6425
iran-portugal-Sx3FPqyU,world-cup-2018,4,6.123333333333333,6.404444444444445
iran-portugal-Sx3FPqyU,world-cup-2018,4.25,7.35,6.05
iran-portugal-Sx3FPqyU,world-cup-2018,4.5,6.932285714285714,6.949428571428571
iran-portugal-Sx3FPqyU,world-cup-2018,4.75,9.8,8.1
iran-portugal-Sx3FPqyU,world-cup-2018,5,12.283333333333333,12.299999999999999
iran-portugal-Sx3FPqyU,world-cup-2018,5.25,15.3,11.4
iran-portugal-Sx3FPqyU,world-cup-2018,5.5,15.08148148148148,14.68148148148148
iran-portugal-Sx3FPqyU,world-cup-2018,5.75,17.9,13.7
iran-portugal-Sx3FPqyU,world-cup-2018,6.5,24.581,29.075
iran-portugal-Sx3FPqyU,world-cup-2018,7.5,98.0,96.0
iran-portugal-Sx3FPqyU,world-cup-2018,8.5,195.0,190.0
iran-portugal-Sx3FPqyU,world-cup-2018,0.5,8.4928125,9.471875
iran-portugal-Sx3FPqyU,world-cup-2018,0.75,9.05,8.7
iran-portugal-Sx3FPqyU,world-cup-2018,1,8.4125,8.5075
iran-portugal-Sx3FPqyU,world-cup-2018,1.25,5.045,4.605
iran-portugal-Sx3FPqyU,world-cup-2018,1.5,3.1555555555555554,3.3563888888888886
iran-portugal-Sx3FPqyU,world-cup-2018,1.75,2.7566666666666664,2.818888888888889
iran-portugal-Sx3FPqyU,world-cup-2018,2,2.429375,2.61375
iran-portugal-Sx3FPqyU,world-cup-2018,2.25,2.0316666666666667,2.098333333333333
iran-portugal-Sx3FPqyU,world-cup-2018,2.5,1.7670731707317073,1.819268292682927
iran-portugal-Sx3FPqyU,world-cup-2018,2.75,1.5945454545454545,1.6354545454545453
