,oddsportal,matchday,home_team,away_team,correct_score,1N2_1,1N2_N,1N2_2,betexplorer,matchdate,period,location,season,competition,bet_won,target,odd_win,best_odd_won
10652,soccer/world/friendly-international-2009/luxembourg-lithuania-I7xmFqNQ,12.08.2009,Luxembourg,Lithuania,0:1,5.17,3.5,1.64,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,2,2.0,1.64,True
10653,soccer/world/friendly-international-2009/malta-georgia-EiwI9Npl,12.08.2009,Malta,Georgia,2:0,5.37,3.61,1.59,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,1,0.0,5.37,False
10654,soccer/world/friendly-international-2009/montenegro-wales-bDQE69eg,12.08.2009,Montenegro,Wales,2:1,1.95,3.33,3.74,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,1,0.0,1.95,True
10655,soccer/world/friendly-international-2009/netherlands-england-tMmR5TAa,12.08.2009,Netherlands,England,2:2,2.28,3.16,3.09,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,N,1.0,3.16,False
10656,soccer/world/friendly-international-2009/northern-ireland-israel-AehV4mQ5,12.08.2009,Northern Ireland,Israel,1:1,2.49,3.2,2.72,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,N,1.0,3.2,False
10657,soccer/world/friendly-international-2009/north-macedonia-spain-KGOEA3Vs,12.08.2009,North Macedonia,Spain,2:3,8.51,4.3,1.35,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,2,2.0,1.35,True
10658,soccer/world/friendly-international-2009/oman-saudi-arabia-nZpvDBIP,12.08.2009,Oman,Saudi Arabia,2:1,2.7,3.2,2.35,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,1,0.0,2.7,False
10659,soccer/world/friendly-international-2009/poland-greece-d00U8s0f,12.08.2009,Poland,Greece,2:0,2.26,3.2,3.04,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,1,0.0,2.26,True
10660,soccer/world/friendly-international-2009/russia-argentina-vPkZ71F0,12.08.2009,Russia,Argentina,2:3,2.43,3.22,2.78,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,2,2.0,2.78,False
10661,soccer/world/friendly-international-2009/russia-italy-2kc24TZE,12.08.2009,Russia U21,Italy U21,3:2,2.69,3.1,2.45,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,1,0.0,2.69,False
10662,soccer/world/friendly-international-2009/singapore-china-Ai8136wL,12.08.2009,Singapore,China,1:2,5.13,3.6,1.62,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,2,2.0,1.62,True
10663,soccer/world/friendly-international-2009/south-africa-serbia-MuqvH5hE,12.08.2009,South Africa,Serbia,1:3,2.46,3.17,2.75,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,2,2.0,2.75,False
10664,soccer/world/friendly-international-2009/south-korea-paraguay-tI3c4nOE,12.08.2009,South Korea,Paraguay,1:0,2.25,3.2,3.0,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,1,0.0,2.25,True
10665,soccer/world/friendly-international-2009/sweden-finland-GlyA7ktm,12.08.2009,Sweden,Finland,1:0,1.6,3.59,5.61,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,1,0.0,1.6,True
10666,soccer/world/friendly-international-2009/switzerland-italy-lniZ37uC,12.08.2009,Switzerland,Italy,0:0,3.0,3.07,2.36,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,N,1.0,3.07,False
10667,soccer/world/friendly-international-2009/tunisia-ivory-coast-nkgs6upD,12.08.2009,Tunisia,Ivory Coast,0:0,2.45,3.21,2.71,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,N,1.0,3.21,False
10668,soccer/world/friendly-international-2009/ukraine-turkey-Quho5aaJ,12.08.2009,Ukraine,Turkey,0:3,2.21,3.18,3.14,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,2,2.0,3.14,False
10669,soccer/world/friendly-international-2009/ukraine-turkey-KQ7c59K8,12.08.2009,Ukraine U21,Turkey U21,1:0,2.59,3.15,2.5,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,1,0.0,2.59,False
10670,soccer/world/friendly-international-2009/bulgaria-ghana-IcVaV0Pb,11.08.2009,Bulgaria U21,Ghana U21,1:2,2.54,3.13,2.51,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-11,2009-08,world,2009,friendly-international,2,2.0,2.51,True
10671,soccer/world/friendly-international-2009/germany-turkey-I1kTQxvU,11.08.2009,Germany U21,Turkey U21,1:3,1.62,3.49,5.0,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-11,2009-08,world,2009,friendly-international,2,2.0,5.0,False
10672,soccer/world/friendly-international-2009/netherlands-england-KAyeMdno,11.08.2009,Netherlands U21,England U21,0:0,2.26,3.19,2.87,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-11,2009-08,world,2009,friendly-international,N,1.0,3.19,False
10673,soccer/world/friendly-international-2009/portugal-northern-ireland-C4nLSb9H,11.08.2009,Portugal U21,Northern Ireland U21,2:1,1.29,4.56,8.36,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-11,2009-08,world,2009,friendly-international,1,0.0,1.29,True
10674,soccer/world/friendly-international-2009/serbia-israel-nXZ3UKv5,11.08.2009,Serbia U21,Israel U21,1:0,1.7,3.41,4.42,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-11,2009-08,world,2009,friendly-international,1,0.0,1.7,True
10675,soccer/world/friendly-international-2009/slovenia-bosnia-herzegovina-UucGTvfB,11.08.2009,Slovenia U21,Bosnia &amp; Herzegovina U21,2:0,2.2,3.18,2.97,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-11,2009-08,world,2009,friendly-international,1,0.0,2.2,True
10676,soccer/world/friendly-international-2009/ukraine-iran-v7WeWtAh,11.08.2009,Ukraine U21,Iran U21,2:1,1.43,3.94,6.89,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-11,2009-08,world,2009,friendly-international,1,0.0,1.43,True
10677,soccer/world/friendly-international-2009/colombia-el-salvador-jRoLU6GK,08.08.2009,Colombia,El Salvador,2:1,1.96,3.35,3.92,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-08,2009-08,world,2009,friendly-international,1,0.0,1.96,True
10678,soccer/world/friendly-international-2009/mexico-guatemala-xtdVewTP,29.06.2009,Mexico,Guatemala,0:0,1.29,4.95,10.21,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-29,2009-06,world,2009,friendly-international,N,1.0,4.95,False
10679,soccer/world/friendly-international-2009/panama-honduras-GtzW2Tmk,29.06.2009,Panama,Honduras,0:2,2.6,3.2,2.5,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-29,2009-06,world,2009,friendly-international,2,2.0,2.5,True
10680,soccer/world/friendly-international-2009/costa-rica-venezuela-OxhRdJDJ,28.06.2009,Costa Rica,Venezuela,1:0,1.62,3.52,5.28,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-28,2009-06,world,2009,friendly-international,1,0.0,1.62,True
10681,soccer/world/friendly-international-2009/mexico-venezuela-Iw866o8G,25.06.2009,Mexico,Venezuela,4:0,1.64,3.51,4.89,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-25,2009-06,world,2009,friendly-international,1,0.0,1.64,True
10682,soccer/world/friendly-international-2009/haiti-panama-ANVPpd66,19.06.2009,Haiti,Panama,1:1,3.27,3.35,2.02,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-19,2009-06,world,2009,friendly-international,N,1.0,3.35,False
10683,soccer/world/friendly-international-2009/ivory-coast-cameroon-U1iNJF7r,13.06.2009,Ivory Coast,Cameroon,2:1,1.75,3.33,4.23,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-13,2009-06,world,2009,friendly-international,1,0.0,1.75,True
10684,soccer/world/friendly-international-2009/albania-georgia-2mXInTkm,10.06.2009,Albania,Georgia,1:1,2.04,3.26,3.38,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-10,2009-06,world,2009,friendly-international,N,1.0,3.26,False
10685,soccer/world/friendly-international-2009/belarus-moldova-zsPjekRm,10.06.2009,Belarus,Moldova,2:2,1.5,3.69,5.91,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-10,2009-06,world,2009,friendly-international,N,1.0,3.69,False
10686,soccer/world/friendly-international-2009/estonia-portugal-zkq0oRZ5,10.06.2009,Estonia,Portugal,0:0,8.29,4.31,1.35,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-10,2009-06,world,2009,friendly-international,N,1.0,4.31,False
10687,soccer/world/friendly-international-2009/italy-new-zealand-dAWMom5g,10.06.2009,Italy,New Zealand,4:3,1.1,7.96,20.53,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-10,2009-06,world,2009,friendly-international,1,0.0,1.1,True
10688,soccer/world/friendly-international-2009/azerbaijan-spain-jaKv0eAc,09.06.2009,Azerbaijan,Spain,0:6,17.65,7.47,1.11,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-09,2009-06,world,2009,friendly-international,2,2.0,1.11,True
10689,soccer/world/friendly-international-2009/belarus-moldova-MN87dEk9,09.06.2009,Belarus U21,Moldova U21,2:2,1.43,3.92,6.9,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-09,2009-06,world,2009,friendly-international,N,1.0,3.92,False
10690,soccer/world/friendly-international-2009/bosnia-herzegovina-oman-YN9qaFP3,09.06.2009,Bosnia &amp; Herzegovina,Oman,2:1,1.4,4.03,7.25,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-09,2009-06,world,2009,friendly-international,1,0.0,1.4,True
10691,soccer/world/friendly-international-2009/denmark-italy-4dauChz4,09.06.2009,Denmark U21,Italy U21,0:4,3.73,3.3,1.91,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-09,2009-06,world,2009,friendly-international,2,2.0,1.91,True
10692,soccer/world/friendly-international-2009/iraq-poland-pbDmbZvA,09.06.2009,Iraq,Poland,1:1,4.64,3.48,1.71,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-09,2009-06,world,2009,friendly-international,N,1.0,3.48,False
10693,soccer/world/friendly-international-2009/sweden-estonia-6uhrgVCJ,09.06.2009,Sweden U21,Estonia U21,2:1,1.19,5.83,11.41,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-09,2009-06,world,2009,friendly-international,1,0.0,1.19,True
10694,soccer/world/friendly-international-2009/england-azerbaijan-EciNU756,08.06.2009,England U21,Azerbaijan U21,7:0,1.09,8.27,22.7,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-08,2009-06,world,2009,friendly-international,1,0.0,1.09,True
10695,soccer/world/friendly-international-2009/jamaica-panama-vJgZp7Ka,08.06.2009,Jamaica,Panama,3:2,1.79,3.29,4.02,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-08,2009-06,world,2009,friendly-international,1,0.0,1.79,True
10696,soccer/world/friendly-international-2009/botswana-new-zealand-nBcVV8UJ,06.06.2009,Botswana,New Zealand,0:0,2.25,3.2,2.88,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-06,2009-06,world,2009,friendly-international,N,1.0,3.2,False
10697,soccer/world/friendly-international-2009/estonia-equatorial-guinea-SYzOO4F4,06.06.2009,Estonia,Equatorial Guinea,3:0,1.65,3.59,5.01,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-06,2009-06,world,2009,friendly-international,1,0.0,1.65,True
10698,soccer/world/friendly-international-2009/finland-belarus-UmOk6DLo,06.06.2009,Finland U21,Belarus U21,1:0,2.4,3.18,2.66,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-06,2009-06,world,2009,friendly-international,1,0.0,2.4,True
10699,soccer/world/friendly-international-2009/georgia-moldova-OnHb4ijb,06.06.2009,Georgia,Moldova,1:2,1.9,3.25,3.89,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-06,2009-06,world,2009,friendly-international,2,2.0,3.89,False
10700,soccer/world/friendly-international-2009/italy-northern-ireland-A7FS3VKA,06.06.2009,Italy,Northern Ireland,3:0,1.24,5.16,10.52,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-06,2009-06,world,2009,friendly-international,1,0.0,1.24,True
10701,soccer/world/friendly-international-2009/south-africa-poland-hGxu3kzH,06.06.2009,South Africa,Poland,1:0,2.18,3.21,3.13,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-06,2009-06,world,2009,friendly-international,1,0.0,2.18,True
10702,soccer/world/friendly-international-2009/czech-republic-malta-tORg5Xzh,05.06.2009,Czech Republic,Malta,1:0,1.11,7.57,17.08,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-05,2009-06,world,2009,friendly-international,1,0.0,1.11,True
10703,soccer/world/friendly-international-2009/denmark-iceland-fZeWTe8f,05.06.2009,Denmark U21,Iceland U21,3:2,1.3,4.82,8.26,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-05,2009-06,world,2009,friendly-international,1,0.0,1.3,True
10704,soccer/world/friendly-international-2009/estonia-norway-YPfzTFN0,05.06.2009,Estonia U21,Norway U21,1:1,6.64,4.05,1.43,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-05,2009-06,world,2009,friendly-international,N,1.0,4.05,False
10705,soccer/world/friendly-international-2009/france-turkey-lrWm1T4T,05.06.2009,France,Turkey,1:0,1.66,3.55,4.91,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-05,2009-06,world,2009,friendly-international,1,0.0,1.66,True
10706,soccer/world/friendly-international-2009/georgia-moldova-2wG23B54,05.06.2009,Georgia U21,Moldova U21,1:0,2.04,3.29,3.32,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-05,2009-06,world,2009,friendly-international,1,0.0,2.04,True
10707,soccer/world/friendly-international-2009/sweden-poland-zuSq29kN,05.06.2009,Sweden U21,Poland U21,2:1,1.72,3.46,4.4,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-05,2009-06,world,2009,friendly-international,1,0.0,1.72,True
10708,soccer/world/friendly-international-2009/china-saudi-arabia-vJTNkHMM,04.06.2009,China,Saudi Arabia,1:4,2.38,3.19,2.79,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-04,2009-06,world,2009,friendly-international,2,2.0,2.79,False
10709,soccer/world/friendly-international-2009/bahrain-jordan-xprBR6Vo,03.06.2009,Bahrain,Jordan,4:0,1.57,3.55,5.58,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-03,2009-06,world,2009,friendly-international,1,0.0,1.57,True
10710,soccer/world/friendly-international-2009/bulgaria-austria-W6sFQQph,03.06.2009,Bulgaria U21,Austria U21,0:1,2.22,3.14,2.98,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-03,2009-06,world,2009,friendly-international,2,2.0,2.98,False
10711,soccer/world/friendly-international-2009/liechtenstein-bosnia-herzegovina-hdxAdNGg,03.06.2009,Liechtenstein U21,Bosnia &amp; Herzegovina U21,0:1,6.08,4.03,1.43,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-03,2009-06,world,2009,friendly-international,2,2.0,1.43,True
10712,soccer/world/friendly-international-2009/turkey-azerbaijan-pAoJPp0b,03.06.2009,Turkey U21,Azerbaijan U21,2:0,1.24,5.18,10.27,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-06-03,2009-06,world,2009,friendly-international,1,0.0,1.24,True
