,0,1,2,3,4,5,6,7,8
381,soccer/world/world-cup-2018/costa-rica-serbia-6ijFf4z4,17.06.2018,Costa Rica,Serbia,0:1,5.22,3.37,1.83,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
382,soccer/world/world-cup-2018/argentina-iceland-nmJlvqjN,16.06.2018,Argentina,Iceland,1:1,1.32,5.25,10.93,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
383,soccer/world/world-cup-2018/croatia-nigeria-0jNhw35T,16.06.2018,Croatia,Nigeria,2:0,1.67,3.73,5.91,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
384,soccer/world/world-cup-2018/france-australia-rkwPqmMo,16.06.2018,France,Australia,2:1,1.25,6.90,10.83,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
385,soccer/world/world-cup-2018/peru-denmark-dhsTr7yh,16.06.2018,Peru,Denmark,0:1,3.65,3.07,2.30,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
386,soccer/world/world-cup-2018/morocco-iran-v3iaTRy5,15.06.2018,Morocco,Iran,0:1,2.20,2.94,4.14,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
387,soccer/world/world-cup-2018/portugal-spain-xlA2SoiB,15.06.2018,Portugal,Spain,3:3,4.28,3.24,2.03,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
388,soccer/world/world-cup-2018/egypt-uruguay-AqczPCpJ,15.06.2018,Egypt,Uruguay,0:1,8.24,4.06,1.50,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
389,soccer/world/world-cup-2018/russia-saudi-arabia-dtgWPhVC,14.06.2018,Russia,Saudi Arabia,5:0,1.45,4.29,8.89,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=OneVXSrp
390,soccer/world/world-cup-2018/france-croatia-2kQPzUIB,15.07.2018,France,Croatia,4:2,2.13,3.07,4.17,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
391,soccer/world/world-cup-2018/belgium-england-ttPTZmYH,14.07.2018,Belgium,England,2:0,2.19,3.74,3.20,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
392,soccer/world/world-cup-2018/croatia-england-vw29zXR1,11.07.2018,Croatia,England,2:1,3.84,2.98,2.27,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
393,soccer/world/world-cup-2018/france-belgium-Ikzqgki4,10.07.2018,France,Belgium,1:0,2.57,3.12,3.03,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
394,soccer/world/world-cup-2018/russia-croatia-WEqpywFK,07.07.2018,Russia,Croatia,2:3,4.03,3.15,2.12,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
395,soccer/world/world-cup-2018/sweden-england-SSuflM65,07.07.2018,Sweden,England,0:2,5.06,3.35,1.84,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
396,soccer/world/world-cup-2018/brazil-belgium-ruhUJyDI,06.07.2018,Brazil,Belgium,1:2,2.11,3.41,3.68,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
397,soccer/world/world-cup-2018/uruguay-france-4v4us1ml,06.07.2018,Uruguay,France,0:2,4.62,3.09,2.01,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
398,soccer/world/world-cup-2018/colombia-england-WIa8xROI,03.07.2018,Colombia,England,1:2,4.03,3.09,2.14,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
399,soccer/world/world-cup-2018/sweden-switzerland-Cb0q8fL2,03.07.2018,Sweden,Switzerland,1:0,3.32,2.93,2.52,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
400,soccer/world/world-cup-2018/belgium-japan-xd04w79C,02.07.2018,Belgium,Japan,3:2,1.41,4.67,8.66,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
401,soccer/world/world-cup-2018/brazil-mexico-AgM0qBr2,02.07.2018,Brazil,Mexico,2:0,1.48,4.37,7.50,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
402,soccer/world/world-cup-2018/croatia-denmark-vquzagAh,01.07.2018,Croatia,Denmark,2:1,1.96,3.21,4.66,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
403,soccer/world/world-cup-2018/spain-russia-CpJqjmbf,01.07.2018,Spain,Russia,1:2,1.58,4.07,6.29,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
404,soccer/world/world-cup-2018/france-argentina-dKkVaZfn,30.06.2018,France,Argentina,4:3,2.41,3.09,3.35,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
405,soccer/world/world-cup-2018/uruguay-portugal-bsFuiTrl,30.06.2018,Uruguay,Portugal,2:1,3.02,2.96,2.71,https://www.betexplorer.com/soccer/world/world-cup-2018/results/?stage=6BpzXnbj
